id,token_name,token_address,network,price_at_alert,score,base_score,momentum_bonus,confidence_score,volume_24h,volume_6h,volume_1h,liquidity,buys_24h,sells_24h,buy_ratio,total_txns,age_hours,created_at
108,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120606109027179,58,50,8,85,7124136.9567101,1028669.82050715,204309.737217405,888395.2134,14916,13470,0.0,28386,50.56402361083334,2025-12-17 08:38:50

109,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2532416341591,100,100,10,85,1453566.2680356,95821.08028231,13321.2260953954,1094976.0731,1897,1714,0.0,3611,46.72352270416666,2025-12-17 08:44:13

110,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120389145735397,58,50,8,85,7024322.88812946,1031793.37712595,197917.71837336,887550.6681,14751,13358,0.0,28109,50.65463383861111,2025-12-17 08:44:14

111,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.1790711917018,100,100,10,85,1442985.87908135,94930.3753200017,13203.0536572386,1096536.488,1876,1710,0.0,3586,46.81362794472222,2025-12-17 08:49:39

112,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120578000241647,68,60,8,85,6922939.51246156,1014214.21644748,188029.233164701,888397.7126,14554,13215,0.0,27769,50.74473907861111,2025-12-17 08:49:40

113,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.1929424656285,100,100,10,85,1443019.2739086,94963.7701472472,13236.448484484,1097372.1105,1876,1712,0.0,3588,46.90424113,2025-12-17 08:55:03

114,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120651991020157,68,60,8,85,6851056.12927892,1011626.68431847,181337.614924701,888576.782,14434,13095,0.0,27529,50.83535225944445,2025-12-17 08:55:05

115,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2989416202794,100,100,8,85,1429863.38887518,95104.3632938992,8915.2586646703,1096870.9104,1860,1695,0.0,3555,46.99431895722222,2025-12-17 09:00:28

116,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120755527520475,58,50,8,85,6781034.96511624,1023229.76220339,184747.912229062,888886.9187,14314,13013,0.0,27327,50.92543008472222,2025-12-17 09:00:30

117,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.1722331722613,100,100,8,85,1429869.16227393,94949.0924121268,9113.0252079874,1096462.7772,1857,1696,0.0,3553,47.084817174166666,2025-12-17 09:05:54

118,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.12082718495367,68,60,8,85,6710872.75275651,1013726.80812642,178290.95301875,889060.3516,14174,12915,0.0,27089,51.015928312499994,2025-12-17 09:05:55

119,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2015627396094,100,100,5,85,1429599.35638794,95095.5563876103,4045.3317165001,1094590.297,1856,1697,0.0,3553,47.17511493833333,2025-12-17 09:11:19

120,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.123208255264833,68,60,8,85,6618641.78175011,1008923.08723362,143818.270555121,898475.7731,14006,12791,0.0,26797,51.10622608361111,2025-12-17 09:11:21

121,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2106590660091,100,100,5,85,1429251.77860116,94073.9062750814,3067.2131176501,1094791.6321,1855,1696,0.0,3551,47.265464495,2025-12-17 09:16:43

122,BILL / SOL,Afvy8o9hKh5QXbajGLkE38T64SgMuYPE172Vw1sKEyDp,solana,0.0002855463113009553,85,55,30,85,195584.354799496,195584.354799496,195584.354799496,208459.3346,951,211,0.0,1162,0.05809948111111111,2025-12-17 09:16:45

123,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.121560981340308,68,60,8,85,6556462.04440043,1016984.39555162,149806.356078368,892104.5064,13867,12698,0.0,26565,51.196575642499994,2025-12-17 09:16:47

124,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2245989862424,100,100,5,85,1428376.44242657,93856.8679987757,2992.1489940176,1095252.7507,1852,1693,0.0,3545,47.3560244175,2025-12-17 09:22:10

125,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.122971843134952,55,60,-5,85,6479289.49231586,1020895.49929735,117921.713085912,893728.7236,13680,12561,0.0,26241,51.287135551944445,2025-12-17 09:22:12

126,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.166718308183,100,100,5,85,1428283.37506145,93693.341364201,3122.688917529,1093171.534,1849,1690,0.0,3539,47.446407101388886,2025-12-17 09:27:35

127,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.123268169012747,55,60,-5,85,6495340.44842848,1036946.45540997,133972.669198536,897715.3139,13708,12601,0.0,26309,51.37751824694445,2025-12-17 09:27:36

128,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2250006614045,100,100,8,85,1429049.32736298,93269.6114655555,3885.1265710361,1096196.9106,1847,1690,0.0,3537,47.53645365361111,2025-12-17 09:32:59

129,ZKP / SOL,2XMMovcvzH8bZSMed7GEJA416MMVXnQmcq3FCgiDsWQz,solana,0.00011775920558586403,95,65,30,85,144815.323465327,144815.323465327,144815.323465327,223071.3631,161,116,0.0,277,0.033240335555555556,2025-12-17 09:33:01

130,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2529252325609,100,100,8,85,1428706.36156956,93137.0157278188,3676.3459090477,1095444.0381,1845,1688,0.0,3533,47.62659100305556,2025-12-17 09:38:24

131,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.123252674182439,60,60,0,85,6245677.73676546,1034826.17507839,122028.414432844,898599.7488,13250,12189,0.0,25439,51.55770214416666,2025-12-17 09:38:25

132,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2658238970182,100,100,8,85,1426456.46927904,92771.0629095505,3545.0719688974,1096060.1724,1838,1686,0.0,3524,47.716738588055556,2025-12-17 09:43:48

133,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.122965434095844,55,60,-5,85,6204633.93450631,1038115.99251975,125117.412220025,896788.2972,13157,12128,0.0,25285,51.647849737222224,2025-12-17 09:43:50

134,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.1542487476808,100,100,8,85,1424823.78965603,91601.9999098474,3644.4484585417,1095887.1437,1838,1685,0.0,3523,47.80681008166667,2025-12-17 09:49:13

135,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.123249585652828,60,60,0,85,6152168.03612895,1035773.43066481,121937.507820435,898401.3476,13069,12038,0.0,25107,51.73792122361111,2025-12-17 09:49:15

136,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2584300343274,100,100,8,85,1424482.24586593,91150.5466600851,3624.7674226602,1096098.7499,1834,1681,0.0,3515,47.89711713222223,2025-12-17 09:54:39

137,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.125731763879746,60,60,0,85,6134364.74954433,1047924.75518961,134951.856127709,908264.8924,13005,11986,0.0,24991,51.828228275,2025-12-17 09:54:40

138,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2572255167589,100,100,8,85,1424639.63795646,91209.3705837053,3617.5788060615,1095706.0255,1832,1680,0.0,3512,47.98750463805556,2025-12-17 10:00:04

139,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.124239121944183,63,60,3,85,6040341.82124917,1061256.03763521,142786.032442505,902197.5842,12851,11861,0.0,24712,51.9186157775,2025-12-17 10:00:06

140,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.1103614882026,100,100,10,85,1423072.42814171,87898.9372278107,3609.002794213,1097021.9744,1831,1685,0.0,3516,48.078043485555554,2025-12-17 10:05:29

141,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120247730292865,68,60,8,85,5913086.60301524,1079823.82314108,167203.720940831,886781.5884,12598,11640,0.0,24238,52.00915463777778,2025-12-17 10:05:31

142,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.261523414324,100,100,10,85,1422874.74941354,87219.91889645,3345.8148929302,1095733.3686,1831,1682,0.0,3513,48.16829543055556,2025-12-17 10:10:54

143,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.11834815389199,68,60,8,85,5821954.09225171,1112926.75208128,193155.603777054,880759.3596,12438,11520,0.0,23958,52.09940658111111,2025-12-17 10:10:55

144,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2543399176999,100,100,10,85,1407765.05433238,86678.1556587954,3499.8014195034,1095760.6388,1831,1678,0.0,3509,48.25841161194444,2025-12-17 10:16:18

145,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119134281058824,68,60,8,85,5788637.54365077,1110837.96874385,188948.455147833,887194.4733,12356,11441,0.0,23797,52.18952275444445,2025-12-17 10:16:20

146,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2621744802018,100,100,10,85,1398716.84971239,85810.3628872971,3670.1581547826,1096327.7421,1827,1670,0.0,3497,48.34852016277778,2025-12-17 10:21:43

147,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.117948043097094,68,60,8,85,5761485.79855679,1133602.99458794,198943.161679117,878254.3582,12307,11406,0.0,23713,52.27963131,2025-12-17 10:21:44

148,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.1540921950541,100,100,10,85,1392690.22123645,83489.6300514461,3268.8576392192,1096283.1907,1819,1658,0.0,3477,48.43857188555556,2025-12-17 10:27:07

149,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.116520720504413,68,60,8,85,5713507.87221992,1137839.94644665,181025.278491872,872663.8478,12217,11342,0.0,23559,52.36968302138889,2025-12-17 10:27:09

150,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2762328124623,100,100,10,85,1388298.58367056,83248.9106084817,3172.4206555644,1096385.9036,1819,1653,0.0,3472,48.528932439722226,2025-12-17 10:32:32

151,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.116326924734442,68,60,8,85,5621061.02493403,1160684.68786184,189447.148204539,871724.8677,11996,11221,0.0,23217,52.460043577499995,2025-12-17 10:32:34

152,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.3211501847377,100,100,10,85,1380185.4847497,74164.0774523011,2266.8546325441,1096649.2427,1820,1631,0.0,3451,48.61906085583334,2025-12-17 10:37:56

153,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.114719448202334,58,50,8,85,5538150.65703783,1144763.90925611,198760.169248153,867878.1645,11889,11121,0.0,23010,52.55017198805556,2025-12-17 10:37:58

154,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2481881838764,100,100,10,85,1379515.85202511,73997.1456514693,3394.5762741013,1098736.9536,1823,1621,0.0,3444,48.70913430722223,2025-12-17 10:43:22

155,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.114823481163307,58,50,8,85,5466768.40159615,1158266.20981501,220712.60542196,865989.4332,11760,10967,0.0,22727,52.64024545611111,2025-12-17 10:43:23

156,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2165563077311,100,100,10,85,1378084.42588845,74463.2199489827,3877.3170423039,1097614.8969,1821,1617,0.0,3438,48.79953451444444,2025-12-17 10:48:46

157,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.11856052740885,68,60,8,85,5444469.41725939,1191361.12861189,260190.147667578,882346.7139,11669,10896,0.0,22565,52.730645648333336,2025-12-17 10:48:48

158,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.3467186740701,100,100,10,85,1377119.25024854,73015.5868836654,4033.9816016863,1098202.5827,1820,1608,0.0,3428,48.88969002361111,2025-12-17 10:54:10

159,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.116937874464382,58,50,8,85,5436800.96617375,1194262.0768865,268744.990791657,874109.1571,11691,10875,0.0,22566,52.82080116972222,2025-12-17 10:54:12

160,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2423786084853,100,100,10,85,1377143.11709564,73039.4537307649,4057.8484487858,1098616.5191,1821,1609,0.0,3430,48.979782641111115,2025-12-17 10:59:36

161,Zama / SOL,G7JMbpG4XZzG4vXQBUBgjdVpKEPBokHJMcqNESfpX1cZ,solana,0.0002663427362370194,85,55,30,85,122917.883812605,122917.883812605,122917.883812605,202363.4539,282,83,0.0,365,0.02666457638888889,2025-12-17 10:59:38

162,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.115633537266582,68,60,8,85,5416547.88415512,1187644.19786644,269502.308273145,868882.1287,11677,10834,0.0,22511,52.91089378694444,2025-12-17 10:59:39

163,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.340343914257,100,100,10,85,1372284.60985859,67875.2914393854,3188.8504516623,1097955.5661,1813,1601,0.0,3414,49.070562039722226,2025-12-17 11:05:02

164,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.114946629584068,58,50,8,85,5371309.74338825,1175254.642867,251198.669404692,868583.5685,11598,10778,0.0,22376,53.001673221388884,2025-12-17 11:05:04

165,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.4267723243508,100,100,10,85,1372987.05817237,69069.121151771,4152.4696714871,1099990.4278,1814,1599,0.0,3413,49.16066041361111,2025-12-17 11:10:26

166,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.115013616491731,58,50,8,85,5359856.90400568,1169957.01544,229921.701897161,866448.865,11592,10760,0.0,22352,53.091771568055556,2025-12-17 11:10:29

167,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.2736116457825,100,100,10,85,1372741.6499597,68203.8230171739,4180.1018197126,1098584.5343,1816,1596,0.0,3412,49.25104208388889,2025-12-17 11:15:51

168,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.115340833308153,58,50,8,85,5338530.89569326,1171040.6521158,221002.317047913,866432.7232,11558,10724,0.0,22282,53.18215321888889,2025-12-17 11:15:53

169,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.4081037227407,100,100,10,85,1372437.91829611,64544.9192031459,4215.1600753314,1099083.3136,1817,1595,0.0,3412,49.34103117694445,2025-12-17 11:21:16

170,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.114952382446683,58,50,8,85,5277464.96766757,1163665.59122786,199240.343704677,866162.2239,11453,10647,0.0,22100,53.272142314444444,2025-12-17 11:21:18

171,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.3173357315547,100,100,10,85,1371643.72078633,62312.519062794,4319.9694151166,1100210.3297,1811,1591,0.0,3402,49.431283235,2025-12-17 11:26:41

172,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.4124687317561,100,100,10,85,1372249.34624658,62776.8233011005,4868.9150708076,1099676.1499,1811,1592,0.0,3403,49.5210648375,2025-12-17 11:32:04

173,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.399852844045,100,100,10,85,1370275.07188342,60542.8939672804,4905.8172894376,1099134.7881,1809,1590,0.0,3399,49.61082196888889,2025-12-17 11:37:27

174,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.116989712436436,55,50,5,85,5067112.32058746,1077993.41854099,158565.279290762,874470.2645,11081,10245,0.0,21326,53.54193313638889,2025-12-17 11:37:28

175,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.3244597251428,100,100,10,85,1366563.04168361,57412.7036584762,3641.501967377,1100201.0581,1811,1574,0.0,3385,49.70091607916667,2025-12-17 11:42:51

176,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.3170812185494,100,100,10,85,1366054.00728988,57218.0704455014,3438.9811165037,1099989.3891,1810,1571,0.0,3381,49.79055817222222,2025-12-17 11:48:16

177,baseposting / WETH 0.3%,0xf51348a052196a3f50eb0c4974a576bf4fec3186,base,0.0250749151839649,90,60,30,85,207608.693929094,207608.693929094,207608.693929094,242281.1279,229,103,0.0,332,0.18421953583333334,2025-12-17 11:48:19

178,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.4391268597041,100,100,10,85,1364947.3186124,56110.9124933396,3608.233598928,1100531.4731,1813,1568,0.0,3381,49.881598348333334,2025-12-17 11:53:42

179,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120042115626974,63,60,3,85,4948621.60732061,1059008.56836191,115545.712961792,886085.9145,10888,10065,0.0,20953,53.81270949722222,2025-12-17 11:53:43

180,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.3872734083306,100,100,10,85,1363733.76142868,55514.2464518389,4033.1521532512,1098328.4787,1818,1562,0.0,3380,49.97173830111111,2025-12-17 11:59:07

181,baseposting / WETH 0.3%,0xf51348a052196a3f50eb0c4974a576bf4fec3186,base,0.0313747829018733,90,60,30,85,351410.924818923,351410.924818923,351410.924818923,271452.538,1169,272,0.0,1441,0.3649731077777778,2025-12-17 11:59:09

182,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.118248498169342,63,60,3,85,4883852.23287228,1074346.03855194,127470.005595255,879057.822,10783,9973,0.0,20756,53.90284945444445,2025-12-17 11:59:10

183,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.4765984916421,100,100,10,85,1361787.16639856,56001.2787222736,4504.6558267068,1101730.5593,1822,1555,0.0,3377,50.06242333722222,2025-12-17 12:04:33

184,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.117942280222829,65,60,5,85,4840811.34079216,1079806.29264311,127425.283805228,878287.3306,10738,9902,0.0,20640,53.99353447527778,2025-12-17 12:04:35

185,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.4715401261603,100,100,10,85,1359601.19524211,54651.1123447445,3405.941712073,1101420.5512,1823,1552,0.0,3375,50.1527471875,2025-12-17 12:10:03

186,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.116739297796461,58,60,-2,85,4823506.97576744,1083385.73747437,133634.012067985,873905.599,10702,9867,0.0,20569,54.083858335833334,2025-12-17 12:10:04

187,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.66868892429,100,100,10,85,1359053.318028,57599.2132994769,6224.7306286405,1106421.3117,1821,1550,0.0,3371,50.244145225,2025-12-17 12:15:27

188,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.116386059516534,60,60,0,85,4830999.44511689,1088516.58584872,149312.447538094,870986.7805,10726,9886,0.0,20612,54.175256377222226,2025-12-17 12:15:31

189,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.9043664828692,100,100,15,85,1359219.21553149,58915.3245287166,8568.0407626178,1111553.616,1822,1545,0.0,3367,50.33485004972222,2025-12-17 12:20:54

190,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.116661212381032,60,60,0,85,4797250.23138503,1080009.27634612,148741.056311562,872761.0204,10662,9841,0.0,20503,54.26596121527778,2025-12-17 12:20:55

191,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.8253603358119,100,100,10,85,1353804.19253051,58704.8539503919,9044.3572478958,1112051.8564,1824,1543,0.0,3367,50.42497696,2025-12-17 12:26:18

192,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.116192093739979,60,50,10,85,4769403.97299585,1080408.75691264,144129.730655752,871017.0733,10631,9805,0.0,20436,54.35608809638889,2025-12-17 12:26:20

193,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.8448298241726,100,100,15,85,1353454.965797,51275.8199411248,8723.5229021005,1113364.7317,1822,1543,0.0,3365,50.51516552277778,2025-12-17 12:32:00

194,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.115919434318516,60,50,10,85,4722081.59380957,1067635.24435638,141378.98876131,870570.4316,10550,9723,0.0,20273,54.44627667666667,2025-12-17 12:32:02

195,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.9797655448813,100,100,15,85,1344246.96696776,51770.9295747412,8824.958694469,1114101.6985,1821,1533,0.0,3354,50.610116762222226,2025-12-17 12:37:25

196,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.115711663537688,68,60,8,85,4664687.29267918,1035288.23454159,116366.53986313,869366.8721,10449,9619,0.0,20068,54.541227899166664,2025-12-17 12:37:26

197,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,23.0648263713755,100,100,15,85,1344526.0619941,52556.0432139705,9731.3798421883,1115726.9559,1825,1526,0.0,3351,50.70028316194445,2025-12-17 12:42:49

198,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.11511940302582,68,60,8,85,4648280.88295765,1016380.39294343,112364.433694305,867338.5488,10416,9569,0.0,19985,54.63139431361112,2025-12-17 12:42:50

199,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,23.0671991875576,100,100,15,85,1344936.61554931,53140.4179419224,10258.3070406236,1115696.9811,1825,1527,0.0,3352,50.79029950111111,2025-12-17 12:48:14

200,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.114923341276603,58,50,8,85,4619042.5623979,994415.959486325,102607.915814255,866282.6004,10374,9541,0.0,19915,54.72141064972222,2025-12-17 12:48:15

201,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,22.9567154911645,100,100,15,85,1346471.86214703,54478.2611358676,12252.0095673079,1113831.9901,1835,1519,0.0,3354,50.880601239166666,2025-12-17 12:53:52

202,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.115634097641987,70,60,10,85,4595862.88463239,984606.785656068,94736.0775001549,869499.5532,10331,9481,0.0,19812,54.811712398888886,2025-12-17 12:53:54

203,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,23.0093548212247,100,100,15,85,1347211.91485867,54844.6139817578,13176.5320619219,1113561.1794,1835,1516,0.0,3351,50.976668476111115,2025-12-17 12:59:24

204,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.115446747864009,68,60,8,85,4556995.13776956,973101.050119071,83034.8897295843,867785.8505,10249,9395,0.0,19644,54.9077796325,2025-12-17 12:59:25

205,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,23.0727997787388,100,100,15,85,1335903.27172791,54275.4942066396,13039.4079902878,1115940.3741,1833,1510,0.0,3343,51.068147100000004,2025-12-17 13:05:05

206,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.11573015435562,68,60,8,85,4502614.38983075,963779.830492381,73389.0640783861,869432.8691,10134,9280,0.0,19414,54.999258240277776,2025-12-17 13:05:07

207,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.22706918213307,65,55,10,85,6218271.13032273,6218271.13032273,586330.789488738,1625433.7096,16142,32947,0.0,49089,25.607036037222223,2025-12-17 13:05:09

208,MEC / USDT,0x626ae6b43a89739964aa95196a1c6f5a8e06cf7a,bsc,23.0861641164954,100,100,15,85,1335759.98348634,46640.075783472,13080.7539885027,1116740.3189,1832,1507,0.0,3339,51.16227243333333,2025-12-17 13:10:32
